Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Order Day of Week,Order to Ship Duration,Total Revenue,Average Profit per Unit,Profit Margin,Discounted Sales,High Value Customer,Category,Sub-Category,Product Name,printer_related,Customer Name,Segment,Country
CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,OFF-BI-10002609,1.788,3,0.8,-3.0396,2016,8,29,0,4,5.364,-1.0132,-1.7,0.3575999999999999,True,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,False,Rick Bensley,Home Office,United States
CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,OFF-PA-10004040,23.92,4,0.0,11.7208,2016,12,1,3,3,95.68,2.9302,0.49,23.92,True,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),False,Gary Zandusky,Consumer,United States
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,TEC-AC-10001552,238.896,6,0.2,-26.8758,2015,11,13,4,4,1433.376,-4.4793,-0.11250000000000002,191.1168,True,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,False,Lena Cacioppo,Consumer,United States
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,FUR-FU-10004006,102.36,3,0.2,-3.8385,2015,11,13,4,4,307.08,-1.2794999999999999,-0.0375,81.888,True,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",False,Lena Cacioppo,Consumer,United States
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,OFF-BI-10002794,36.882,3,0.7,-25.8174,2015,11,13,4,4,110.64599999999999,-8.6058,-0.7000000000000001,11.0646,True,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",False,Lena Cacioppo,Consumer,United States
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,TEC-AC-10003499,74.112,8,0.2,17.6016,2017,11,23,3,5,592.896,2.2002,0.23750000000000004,59.2896,True,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,False,Janet Martin,Consumer,United States
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,TEC-PH-10002844,27.992,1,0.2,2.0994,2017,11,23,3,5,27.992,2.0994,0.075,22.393600000000003,True,Technology,Phones,Speck Products Candyshell Flip Case,False,Janet Martin,Consumer,United States
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,OFF-AR-10000390,3.304,1,0.2,1.0738,2017,11,23,3,5,3.304,1.0738,0.32500000000000007,2.6432,True,Office Supplies,Art,Newell Chalk Holder,False,Janet Martin,Consumer,United States
CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,TEC-AC-10000844,339.96,5,0.2,67.992,2015,10,15,3,5,1699.8,13.598400000000002,0.20000000000000004,271.968,False,Technology,Accessories,Logitech Gaming G510s - Keyboard,False,Pete Armstrong,Home Office,United States
CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,FUR-FU-10001934,41.96,2,0.0,10.9096,2017,12,25,0,5,83.92,5.4548,0.25999999999999995,41.96,True,Furniture,Furnishings,Magnifier Swing Arm Lamp,False,Cynthia Voltz,Corporate,United States
CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,OFF-AR-10000380,75.96,2,0.0,22.788,2016,11,3,3,7,151.92,11.394,0.30000000000000004,75.96,True,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",False,Clay Ludtke,Consumer,United States
CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,OFF-BI-10003981,27.24,6,0.0,13.3476,2016,11,3,3,7,163.44,2.2246,0.49000000000000005,27.24,True,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",False,Clay Ludtke,Consumer,United States
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,OFF-FA-10000621,40.096,14,0.2,14.5348,2014,8,25,0,2,561.3439999999999,1.0382,0.36250000000000004,32.0768,False,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",False,Ryan Crowe,Consumer,United States
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,OFF-EN-10002600,4.72,2,0.2,1.652,2014,8,25,0,2,9.44,0.826,0.35,3.776,False,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",False,Ryan Crowe,Consumer,United States
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,OFF-PA-10004965,23.976,3,0.2,7.4925,2014,8,25,0,2,71.928,2.4975,0.3125,19.1808,False,Office Supplies,Paper,Xerox 1921,False,Ryan Crowe,Consumer,United States
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,OFF-EN-10002504,130.464,6,0.2,44.0316,2014,8,25,0,2,782.784,7.3386,0.33749999999999997,104.3712,False,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",False,Ryan Crowe,Consumer,United States
CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,FUR-TA-10001768,787.53,3,0.0,165.3813,2015,3,2,0,4,2362.59,55.127100000000006,0.21000000000000002,787.53,True,Furniture,Tables,Hon Racetrack Conference Tables,False,Dave Kipp,Consumer,United States
US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,OFF-BI-10003650,157.794,1,0.7,-115.7156,2015,4,5,6,5,157.794,-115.7156,-0.7333333333333333,47.33820000000001,True,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,False,Greg Guthrie,Corporate,United States
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,FUR-FU-10002157,47.04,3,0.0,18.3456,2016,6,12,6,3,141.12,6.115200000000001,0.39,47.04,True,Furniture,Furnishings,Artistic Insta-Plaque,False,Steven Cartwright,Consumer,United States
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,OFF-BI-10003910,30.84,4,0.0,13.878,2016,6,12,6,3,123.36,3.4695,0.45,30.84,True,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,False,Steven Cartwright,Consumer,United States
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,OFF-ST-10000777,226.56,6,0.0,63.4368,2016,6,12,6,3,1359.3600000000001,10.572799999999999,0.27999999999999997,226.56,True,Office Supplies,Storage,"Companion Letter/Legal File, Black",False,Steven Cartwright,Consumer,United States
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,OFF-EN-10002500,115.02,9,0.0,51.759,2016,6,12,6,3,1035.18,5.751,0.45,115.02,True,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,False,Steven Cartwright,Consumer,United States
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,TEC-PH-10003875,68.04,7,0.0,19.7316,2016,6,12,6,3,476.28000000000003,2.8188,0.29,68.04,True,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,False,Steven Cartwright,Consumer,United States
US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,FUR-CH-10004063,600.558,3,0.3,-8.5794,2014,12,26,4,2,1801.674,-2.8598,-0.014285714285714285,420.39059999999995,True,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,False,Alan Dominguez,Home Office,United States
US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,FUR-TA-10004534,617.7,6,0.5,-407.682,2014,9,20,5,5,3706.2000000000003,-67.947,-0.66,308.85,True,Furniture,Tables,Bevis 44 x 96 Conference Tables,False,Philip Fox,Consumer,United States
US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,OFF-BI-10003274,2.388,2,0.7,-1.8308,2017,11,5,6,7,4.776,-0.9154,-0.7666666666666667,0.7164,True,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",False,Troy Staebel,Consumer,United States
US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,OFF-ST-10002974,243.992,7,0.2,30.499,2017,11,5,6,7,1707.944,4.357,0.125,195.1936,True,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",False,Troy Staebel,Consumer,United States
US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,FUR-CH-10001146,81.424,2,0.2,-9.1602,2016,11,6,6,4,162.848,-4.5801,-0.11249999999999999,65.1392,True,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",False,Lindsay Shagiari,Home Office,United States
US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,FUR-CH-10001146,81.424,2,0.2,-9.1602,2016,11,6,6,4,162.848,-4.5801,-0.11249999999999999,65.1392,True,Furniture,Chairs,"Global Task Chair, Black",False,Lindsay Shagiari,Home Office,United States
US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,FUR-FU-10003773,238.56,3,0.0,26.2416,2016,11,6,6,4,715.6800000000001,8.7472,0.10999999999999999,238.56,True,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,False,Lindsay Shagiari,Home Office,United States
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,TEC-PH-10002293,59.97,5,0.4,-11.994,2017,2,2,3,3,299.85,-2.3988,-0.2,35.982,True,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,False,Dorothy Wardle,Corporate,United States
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,OFF-PA-10002377,78.304,2,0.2,29.364,2017,2,2,3,3,156.608,14.682,0.375,62.64320000000001,True,Office Supplies,Paper,Xerox 1916,False,Dorothy Wardle,Corporate,United States
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,OFF-PA-10002377,78.304,2,0.2,29.364,2017,2,2,3,3,156.608,14.682,0.375,62.64320000000001,True,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",False,Dorothy Wardle,Corporate,United States
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,OFF-FA-10002780,21.456,9,0.2,6.9732,2017,2,2,3,3,193.10399999999998,0.7748,0.325,17.1648,True,Office Supplies,Fasteners,Staples,False,Dorothy Wardle,Corporate,United States
CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,FUR-FU-10004848,82.8,2,0.2,10.35,2016,9,5,0,2,165.6,5.175,0.125,66.24,True,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",False,Jonathan Doherty,Corporate,United States
CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,FUR-FU-10004848,82.8,2,0.2,10.35,2016,9,5,0,2,165.6,5.175,0.125,66.24,True,Furniture,Furnishings,DAX Solid Wood Frames,False,Jonathan Doherty,Corporate,United States
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-AR-10000940,8.82,3,0.0,2.3814,2017,9,18,0,5,26.46,0.7938000000000001,0.27,8.82,True,Office Supplies,Art,Newell 343,False,Sally Hughsby,Corporate,United States
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-EN-10004030,10.86,3,0.0,5.1042,2017,9,18,0,5,32.58,1.7013999999999998,0.47,10.86,True,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,False,Sally Hughsby,Corporate,United States
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-PA-10004327,143.7,3,0.0,68.976,2017,9,18,0,5,431.09999999999997,22.992,0.48000000000000004,143.7,True,Office Supplies,Paper,Xerox 1911,False,Sally Hughsby,Corporate,United States
CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,OFF-AP-10001058,839.43,3,0.0,218.2518,2017,12,22,4,5,2518.29,72.7506,0.26,839.43,True,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,False,Sandra Glassco,Consumer,United States
CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,OFF-ST-10003656,671.93,7,0.0,20.1579,2015,9,7,0,5,4703.509999999999,2.8797,0.030000000000000006,671.93,True,Office Supplies,Storage,Safco Industrial Wire Shelving,False,Helen Andreada,Consumer,United States
CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,FUR-FU-10000521,93.888,4,0.2,12.9096,2014,10,22,2,6,375.552,3.2274,0.13749999999999998,75.11040000000001,True,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",False,Maureen Gastineau,Home Office,United States
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10000215,384.45,11,0.0,103.8015,2016,12,5,0,4,4228.95,9.4365,0.27,384.45,True,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,False,Justin Ellison,Corporate,United States
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10001448,149.97,3,0.0,5.9988,2016,12,5,0,4,449.90999999999997,1.9996,0.04,149.97,True,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,False,Justin Ellison,Corporate,United States
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,FUR-CH-10000454,1951.84,8,0.0,585.552,2016,12,5,0,4,15614.72,73.194,0.30000000000000004,1951.84,True,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",False,Justin Ellison,Corporate,United States
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,OFF-BI-10002735,171.55,5,0.0,80.6285,2016,12,5,0,4,857.75,16.125700000000002,0.47,171.55,True,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,False,Justin Ellison,Corporate,United States
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,OFF-AP-10000326,157.92,5,0.2,17.766,2016,3,13,6,3,789.5999999999999,3.5531999999999995,0.1125,126.336,True,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,False,Tamara Willingham,Home Office,United States
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,TEC-PH-10001254,203.184,2,0.2,15.2388,2016,3,13,6,3,406.368,7.6194,0.075,162.5472,True,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,False,Tamara Willingham,Home Office,United States
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-PA-10001950,58.38,7,0.0,26.271,2015,5,31,6,2,408.66,3.753,0.45,58.38,True,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,False,Stephanie Phelps,Corporate,United States
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-PA-10002254,105.52,4,0.0,48.5392,2015,5,31,6,2,422.08,12.1348,0.46,105.52,True,Office Supplies,Paper,Xerox 1883,False,Stephanie Phelps,Corporate,United States
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-ST-10001590,80.88,6,0.0,21.0288,2015,5,31,6,2,485.28,3.5048,0.26,80.88,True,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",False,Stephanie Phelps,Corporate,United States
CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,OFF-AR-10001547,6.63,3,0.0,1.7901,2015,5,28,3,6,19.89,0.5967,0.27,6.63,False,Office Supplies,Art,Newell 311,False,Neil Knudson,Home Office,United States
CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,FUR-CH-10004063,457.568,2,0.2,51.4764,2014,3,1,5,5,915.136,25.7382,0.1125,366.0544,True,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,False,Dave Brooks,Consumer,United States
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,OFF-LA-10002475,14.62,2,0.0,6.8714,2016,11,20,6,4,29.24,3.4357,0.47000000000000003,14.62,True,Office Supplies,Labels,Avery 519,False,Nora Paige,Consumer,United States
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,TEC-PH-10004536,944.93,7,0.0,236.2325,2016,11,20,6,4,6614.509999999999,33.747499999999995,0.25,944.93,True,Technology,Phones,Avaya 5420 Digital phone,False,Nora Paige,Consumer,United States
CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,OFF-PA-10002751,5.98,1,0.0,2.691,2016,5,11,2,1,5.98,2.691,0.44999999999999996,5.98,True,Office Supplies,Paper,Xerox 1920,False,Ted Trevino,Consumer,United States
CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,TEC-AC-10003657,54.384,2,0.2,1.3596,2015,12,28,0,3,108.768,0.6798,0.024999999999999998,43.507200000000005,False,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,False,Eric Murdock,Consumer,United States
CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,OFF-EN-10001990,28.4,5,0.0,13.348,2016,11,16,2,4,142.0,2.6696,0.47000000000000003,28.4,True,Office Supplies,Envelopes,Staple envelope,False,Ruben Dartt,Consumer,United States
CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,OFF-BI-10004002,27.68,2,0.2,9.688,2016,11,7,0,4,55.36,4.844,0.35000000000000003,22.144000000000002,True,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,False,Max Jones,Consumer,United States
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AR-10004441,9.936,3,0.2,2.7324,2014,9,8,0,4,29.808,0.9108,0.275,7.9488,True,Office Supplies,Art,BIC Brite Liner Highlighters,False,Becky Martin,Consumer,United States
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,TEC-MA-10000822,8159.952,8,0.4,-1359.992,2014,9,8,0,4,65279.616,-169.999,-0.16666666666666666,4895.9712,True,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,True,Becky Martin,Consumer,United States
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-ST-10000991,275.928,3,0.2,-58.6347,2014,9,8,0,4,827.784,-19.544900000000002,-0.21250000000000002,220.7424,True,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,False,Becky Martin,Consumer,United States
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,FUR-CH-10004287,1740.06,9,0.3,-24.858,2014,9,8,0,4,15660.539999999999,-2.762,-0.014285714285714287,1218.042,True,Furniture,Chairs,SAFCO Arco Folding Chair,False,Becky Martin,Consumer,United States
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AR-10002656,32.064,6,0.2,6.8136,2014,9,8,0,4,192.38400000000001,1.1356,0.2125,25.651200000000003,True,Office Supplies,Art,Sanford Liquid Accent Highlighters,False,Becky Martin,Consumer,United States
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AP-10002518,177.98,5,0.8,-453.849,2014,9,8,0,4,889.9,-90.7698,-2.5500000000000003,35.59599999999999,True,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,False,Becky Martin,Consumer,United States
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,TEC-PH-10003931,143.976,3,0.2,8.9985,2014,9,8,0,4,431.928,2.9995,0.0625,115.1808,True,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,False,Becky Martin,Consumer,United States
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10000659,20.94,3,0.0,9.8418,2014,8,5,1,4,62.82000000000001,3.2805999999999997,0.4699999999999999,20.94,False,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",False,Chad Sievert,Consumer,United States
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10000659,20.94,3,0.0,9.8418,2014,8,5,1,4,62.82000000000001,3.2805999999999997,0.4699999999999999,20.94,False,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",False,Chad Sievert,Consumer,United States
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10001144,110.96,2,0.0,53.2608,2014,8,5,1,4,221.92,26.6304,0.48000000000000004,110.96,False,Office Supplies,Paper,Xerox 1913,False,Chad Sievert,Consumer,United States
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,FUR-CH-10003817,340.144,7,0.2,21.259,2014,8,5,1,4,2381.008,3.037,0.0625,272.1152,False,Furniture,Chairs,"Global Value Steno Chair, Gray",False,Chad Sievert,Consumer,United States
US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,OFF-AP-10000891,52.448,2,0.8,-131.12,2014,9,14,6,5,104.896,-65.56,-2.5,10.489599999999998,True,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,False,Jennifer Braxton,Corporate,United States
US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,OFF-LA-10003148,20.16,4,0.2,6.552,2014,9,14,6,5,80.64,1.638,0.32499999999999996,16.128,True,Office Supplies,Labels,Avery 51,False,Jennifer Braxton,Corporate,United States
US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,OFF-AP-10002684,97.264,4,0.8,-243.16,2017,4,21,4,4,389.056,-60.79,-2.5,19.452799999999996,True,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",False,Shirley Jackson,Consumer,United States
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,FUR-CH-10004698,396.802,7,0.3,-11.3372,2015,11,21,5,2,2777.614,-1.6196,-0.028571428571428567,277.7614,True,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",False,Joel Eaton,Consumer,United States
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,OFF-SU-10002189,15.88,5,0.2,-3.7715,2015,11,21,5,2,79.4,-0.7543,-0.2375,12.704,True,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,False,Joel Eaton,Consumer,United States
CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,OFF-AR-10001940,3.28,1,0.0,1.4104,2015,12,15,1,4,3.28,1.4104,0.43000000000000005,3.28,True,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",False,Jim Kriz,Home Office,United States
CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,OFF-ST-10003455,24.816,2,0.2,1.8612,2014,12,5,4,4,49.632,0.9306,0.075,19.852800000000002,False,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",False,David Kendrick,Corporate,United States
CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,TEC-AC-10004659,408.744,7,0.2,76.6395,2014,12,5,4,4,2861.208,10.9485,0.18749999999999997,326.99520000000007,False,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,False,David Kendrick,Corporate,United States
